child_id,chsex,chethnic,chlang,chldrel,preprim,agegr1,lang_math_test,verbal_score,math_score,lang_instr,raw_lang,perco_lang,raw_maths,perco_maths,lang_primary,typesite_r1,zwfa,zhfa,zbfa,underweight,stunting,thinness,caredu_r1,careage_r1,caresex_r1,carerel_r1,carecantread_r1,ownlandhse_r1,typesite_r3,hhsize,wi_new,hq_new,sv_new,cd_new,drwaterq_new,toiletq_new,elecq_new,cookingq_new,aniany,ownhouse,hwork_r5,no_activ,type_activ,region,hghgrade_4,hghgrade_final,hghgrade_4_num,hghgrade_final_num,care_educ_num,active,wage_employ,self_employ,wage_employII,self_employII,IMTI,E_is
161033,Male,Hadiya,Hadiya,2,0,11,Hadiya,116,3,Amharic,0,0,NA,NA,Amharic,2,-2.33,-2.0100000000000002,-1.41,1,1,0,0,32,2,1,1,1,2,7,0.12460317462682724,0.02380952425301075,0.25,0.10000000149011612,0,1,0,0,1,1,NA,NA,NA,SNNP,5,5,5,5,0,NA,NA,NA,NA,NA,0,0
161034,Female,Hadiya,Hadiya,2,0,10,Hadiya,150,4,Hadiya,4,16.66666603088379,8,28.571428298950195,Hadiya,2,-2.33,-1.94,-1.58,1,0,0,4,30,2,1,0,1,2,8,0.22361111640930176,0.02083333395421505,0.25,0.4000000059604645,0,1,0,0,1,1,0,1,1,SNNP,7,11,7,11,4,0,NA,1,0,0,4,0.5
161035,Male,Hadiya,Hadiya,2,0,11,Hadiya,133,0,Hadiya,6,25,10,35.71428680419922,Hadiya,2,-2.87,-2.93,-1.08,1,1,0,0,30,2,1,1,1,2,7,0.12460317462682724,0.02380952425301075,0.25,0.10000000149011612,0,1,0,0,1,1,10,1,6,SNNP,3,3,3,3,0,1,0,0,0,0,3,0.5
161036,Male,Hadiya,Hadiya,2,0,12,Hadiya,172,5,Hadiya,7,29.16666603088379,8,28.571428298950195,Hadiya,2,-1.29,-1.2,-0.77,0,0,0,0,47,2,2,1,1,2,3,0.13518518209457397,0.0555555559694767,0.25,0.10000000149011612,1,0,0,0,0,0,NA,NA,NA,SNNP,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.5
161037,Male,Hadiya,Hadiya,2,0,9,Hadiya,83,2,Hadiya,10,41.66666793823242,10,35.71428680419922,Hadiya,2,-2.05,-1.73,-1.31,1,0,0,0,34,2,1,1,1,2,11,0.3550505042076111,0.2651515007019043,0.5,0.30000001192092896,1,1,0,0,1,1,0,1,1,SNNP,7,8,7,8,0,0,NA,1,0,0,4,0.5
161038,Female,Hadiya,Hadiya,2,0,11,Hadiya,156,2,Hadiya,14,58.33333206176758,10,35.71428680419922,Hadiya,2,-0.86,0.99,-2.33,0,0,1,0,36,2,1,1,1,2,6,0.24259258806705475,0.02777777798473835,0.5,0.20000000298023224,1,1,0,0,1,1,4,1,10,SNNP,6,6,6,6,0,1,NA,1,NA,1,4,0.5
161039,Female,Hadiya,Hadiya,2,0,9,Hadiya,158,6,Hadiya,7,29.16666603088379,8,28.571428298950195,Hadiya,2,-0.99,-1.07,-0.53,0,0,0,0,30,2,1,1,1,2,10,0.18888889253139496,0.01666666753590107,0.25,0.30000001192092896,0,1,0,0,1,1,0,1,11,SNNP,6,6,6,6,0,0,NA,1,NA,1,4,0.5
161041,Female,Hadiya,Hadiya,2,0,11,Hadiya,109,0,Hadiya,10,41.66666793823242,8,28.571428298950195,Hadiya,2,-1.17,-1.8800000000000001,-0.01,0,0,0,0,35,2,1,1,1,2,7,0.12460317462682724,0.02380952425301075,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,19,SNNP,2,2,2,2,0,0,NA,NA,NA,NA,2,0.5
161042,Male,Gurage,Hadiya,2,0,10,Hadiya,114,4,Hadiya,9,37.5,7,25,Hadiya,2,-1.12,-1.37,-0.34,0,0,0,2,30,2,1,0,1,2,7,0.24126984179019928,0.02380952425301075,0.5,0.20000000298023224,1,1,0,0,1,1,0,1,4,SNNP,6,8,6,8,2,0,NA,1,0,0,4,0
161043,Male,Hadiya,Hadiya,2,1,14,Hadiya,64,NA,Hadiya,0,0,NA,NA,Hadiya,2,-3.81,-3.8200000000000003,-1.47,2,2,0,8,25,2,1,0,1,2,6,0.192592591047287,0.02777777798473835,0.25,0.30000001192092896,0,1,0,0,1,0,0,1,1,SNNP,1,4,1,4,8,0,NA,1,0,0,4,0.5
161044,Male,Hadiya,Hadiya,2,0,12,Hadiya,135,2,Hadiya,7,29.16666603088379,7,25,Hadiya,2,-3.68,-3.47,-1.71,2,2,0,0,28,2,1,1,1,2,10,0.27222222089767456,0.01666666753590107,0.5,0.30000001192092896,1,1,0,0,1,1,10,1,9,SNNP,6,8,6,8,0,1,NA,1,NA,1,4,0.5
161045,Female,Hadiya,Hadiya,2,0,12,Hadiya,113,NA,NA,NA,NA,NA,NA,Hadiya,2,-2.38,-3.48,-0.04,1,2,0,0,37,2,1,1,1,2,7,0.24126984179019928,0.02380952425301075,0.5,0.20000000298023224,1,1,0,0,1,1,0,NA,NA,SNNP,NA,NA,NA,NA,0,0,0,0,0,0,NA,0.5
161046,Male,Hadiya,Hadiya,2,1,14,Hadiya,102,NA,Hadiya,8,33.33333206176758,4,14.285714149475098,Hadiya,2,-4,-4.17,-1.33,2,2,0,0,36,2,1,1,1,2,8,0.07361111044883728,0.02083333395421505,0,0.20000000298023224,0,0,0,0,1,1,5,1,4,SNNP,1,2,1,2,0,1,NA,1,0,0,2,0.5
161047,Male,Hadiya,Hadiya,2,0,11,Hadiya,100,4,Hadiya,5,20.83333396911621,11,39.28571319580078,Hadiya,2,-1.3800000000000001,-0.81,-1.34,0,0,0,0,38,2,1,1,1,2,5,0.16111111640930176,0.03333333507180214,0.25,0.20000000298023224,0,1,0,0,1,1,0,1,10,SNNP,4,4,4,4,0,0,NA,1,NA,1,4,0.5
161048,Female,Hadiya,Hadiya,2,0,11,Hadiya,122,0,Hadiya,11,45.83333206176758,5,17.85714340209961,Hadiya,2,NA,NA,NA,NA,NA,NA,0,27,2,1,1,1,2,10,0.20000000298023224,0,0.5,0.10000000149011612,1,1,0,0,1,1,0,1,13,SNNP,3,3,3,3,0,0,1,NA,1,NA,3,0.5
161049,Female,Hadiya,Hadiya,2,0,11,Hadiya,80,0,Hadiya,8,33.33333206176758,3,10.714285850524902,Hadiya,2,-3.52,-2.92,-2.29,2,1,1,0,39,2,1,1,1,2,8,0.19027778506278992,0.02083333395421505,0.25,0.30000001192092896,0,1,0,0,1,1,0,1,11,SNNP,5,7,5,7,0,0,NA,1,NA,1,4,0.5
161050,Female,Hadiya,Hadiya,2,0,9,Hadiya,170,1,Hadiya,12,50,6,21.428571701049805,Hadiya,2,-0.2,1.17,-1.3900000000000001,0,0,0,0,47,2,1,1,1,2,9,0.1895061731338501,0.018518518656492233,0.25,0.30000001192092896,0,1,0,0,1,1,0,1,11,SNNP,5,5,5,5,0,0,NA,1,NA,1,4,0.5
171001,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,120,0,Tigrigna,6,25,0,0,Tigrigna,2,-2.1,-2.41,-0.76,1,1,0,0,18,2,5,1,1,2,3,0.10185185074806213,0.3055555522441864,0,0,0,0,0,0,1,1,0,1,1,Tigray,3,3,3,3,0,0,NA,1,0,0,3,1
171002,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,149,3,Tigrigna,16,66.66666412353516,13,46.42856979370117,Tigrigna,2,-2.25,-2.57,-0.79,1,1,0,0,50,2,1,1,1,2,4,0.2638888955116272,0.5416666865348816,0.25,0,0,1,0,0,1,1,0,1,1,Tigray,4,4,4,4,0,0,NA,1,0,0,4,1
171003,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,113,2,Tigrigna,17,70.83333587646484,15,53.57143020629883,Tigrigna,2,-1.8800000000000001,-1.32,-1.58,0,0,0,0,41,2,1,1,1,2,10,0.17777778208255768,0.28333333134651184,0.25,0,0,1,0,0,1,1,0,1,1,Tigray,8,11,8,11,0,0,NA,1,0,0,8,1
171005,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,101,4,Tigrigna,15,62.5,10,35.71428680419922,Tigrigna,2,-1.17,-2.2,0.25,0,1,0,0,35,2,1,1,1,2,8,0.0902777835726738,0.2708333432674408,0,0,0,0,0,0,1,1,8,1,13,Tigray,8,10,8,10,0,1,1,NA,1,NA,8,1
171006,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,139,1,Tigrigna,17,70.83333587646484,15,53.57143020629883,Tigrigna,2,-3.19,-3.23,-1.37,2,2,0,0,38,2,1,1,1,2,11,0.2050504982471466,0.2651515007019043,0.25,0.10000000149011612,0,1,0,0,1,1,6,1,12,Tigray,8,9,8,9,0,1,1,NA,0,0,8,1
171007,Male,Tigrian,Tigrigna,7,0,9,Tigrigna,158,2,Tigrigna,6,25,3,10.714285850524902,Tigrigna,2,-1.21,-2,0.2,0,0,0,0,36,2,1,1,1,2,9,0.1913580298423767,0.3240740895271301,0.25,0,0,1,0,0,1,0,0,1,10,Tigray,5,5,5,5,0,0,NA,1,NA,1,5,1
171008,Male,Tigrian,Tigrigna,7,0,9,Tigrigna,115,0,Tigrigna,17,70.83333587646484,6,21.428571701049805,Tigrigna,2,-3.14,-3.58,-0.67,2,2,0,0,35,2,1,1,1,2,9,0.26234567165374756,0.28703704476356506,0.5,0,1,1,0,0,1,1,0,1,12,Tigray,6,6,6,6,0,0,1,NA,0,0,6,1
171009,Female,Tigrian,Tigrigna,7,0,7,Tigrigna,180,8,NA,NA,NA,NA,NA,Tigrigna,2,-1.68,-1.47,-1.1300000000000001,0,0,0,0,30,2,1,1,1,2,9,0.2790123522281647,0.28703704476356506,0.25,0.30000001192092896,0,1,0,0,1,1,10,1,10,Tigray,NA,NA,NA,NA,0,1,NA,1,NA,1,NA,1
171010,Female,Tigrian,Tigrigna,7,0,7,Tigrigna,160,3,Tigrigna,15,62.5,14,50,Tigrigna,2,-1.85,-1.46,-1.3900000000000001,0,0,0,NA,NA,NA,NA,NA,1,2,10,0.3611111342906952,0.5333333611488342,0.25,0.30000001192092896,0,1,0,0,1,1,0,1,10,Tigray,8,10,8,10,NA,0,NA,1,NA,1,8,1
171011,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,171,0,Tigrigna,14,58.33333206176758,6,21.428571701049805,Tigrigna,2,-1.27,-3.0500000000000003,0.86,0,2,0,0,30,2,1,1,0,2,7,0.20793651044368744,0.2738095223903656,0.25,0.10000000149011612,0,1,0,0,1,1,NA,NA,NA,Tigray,9,9,9,9,0,NA,NA,NA,NA,NA,8,1
171012,Male,Tigrian,Tigrigna,7,0,7,Tigrigna,119,NA,Tigrigna,1,4.166666507720947,NA,NA,Tigrigna,2,-3.29,-3.4,-1.1300000000000001,2,2,0,0,27,2,1,1,1,2,7,0.2579365074634552,0.2738095223903656,0.5,0,1,1,0,0,1,1,0,1,5,Tigray,2,2,2,2,0,0,1,NA,0,0,2,1
171013,Female,Tigrian,Tigrigna,7,0,7,Tigrigna,149,2,NA,NA,NA,NA,NA,Tigrigna,2,-1.29,-1.73,-0.32,0,0,0,0,50,2,3,1,1,2,2,0.2222222238779068,0.4166666865348816,0.25,0,0,1,0,0,1,1,0,1,19,Tigray,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1
171014,Male,Tigrian,Tigrigna,7,0,8,Tigrigna,178,7,Tigrigna,19,79.16666412353516,15,53.57143020629883,Tigrigna,2,-2.57,-2.74,-0.88,1,1,0,0,35,2,1,1,1,1,7,0.5658730268478394,0.5476190447807312,0.75,0.4000000059604645,1,1,1,0,0,1,10,1,13,Tigray,9,9,9,9,0,1,1,NA,1,NA,8,1
171015,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,136,2,English,14,58.33333206176758,7,25,Tigrigna,2,-0.25,-0.74,0.22,0,0,0,0,30,2,1,1,1,2,7,0.12460317462682724,0.2738095223903656,0,0.10000000149011612,0,0,0,0,1,1,NA,NA,NA,Tigray,8,8,8,8,0,NA,NA,NA,NA,NA,8,1
171016,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,105,4,Tigrigna,14,58.33333206176758,3,10.714285850524902,Tigrigna,2,-2.42,-2.92,-0.67,1,1,0,0,35,2,1,1,0,2,9,0.17283950746059418,0.26851850748062134,0.25,0,0,1,0,0,1,1,0,NA,NA,Tigray,7,7,7,7,0,0,0,0,0,0,7,1
171017,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,98,0,Tigrigna,9,37.5,2,7.142857074737549,Tigrigna,2,-2.57,-3.0500000000000003,-0.72,1,2,0,0,32,2,1,1,1,2,9,0.17901234328746796,0.28703704476356506,0.25,0,1,0,0,0,1,1,0,1,1,Tigray,4,4,4,4,0,0,NA,1,0,0,4,1
171018,Male,Tigrian,Tigrigna,7,0,9,Tigrigna,181,4,Tigrigna,13,54.16666793823242,19,67.85713958740234,Tigrigna,2,NA,NA,NA,NA,NA,NA,0,23,2,1,1,0,2,8,0.3375000059604645,0.3125,0.5,0.20000000298023224,1,1,0,0,0,1,NA,NA,NA,Tigray,7,7,7,7,0,NA,NA,NA,NA,NA,7,1
171019,Female,Tigrian,Tigrigna,7,0,11,Tigrigna,110,0,Tigrigna,0,0,NA,NA,Tigrigna,2,NA,NA,NA,NA,NA,NA,0,45,2,1,1,1,2,5,0.09444444626569748,0.03333333507180214,0.25,0,0,1,0,0,1,1,0,1,1,Tigray,0,0,0,0,0,0,NA,1,0,0,0,1
171020,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,179,6,Tigrigna,18,75,14,50,Tigrigna,2,-3.63,-3.92,-1.27,2,2,0,0,35,2,1,1,1,2,10,0.21666666865348816,0.30000001192092896,0.25,0.10000000149011612,0,1,0,0,1,1,0,NA,NA,Tigray,7,10,7,10,0,0,0,0,0,0,8,1
171021,Male,Tigrian,Tigrigna,7,0,9,Tigrigna,87,8,Tigrigna,17,70.83333587646484,19,67.85713958740234,Tigrigna,2,-1.51,-2.44,0.23,0,1,0,0,31,2,1,1,1,2,11,0.1984848529100418,0.29545456171035767,0,0.30000001192092896,0,0,0,0,1,0,0,1,1,Tigray,8,8,8,8,0,0,NA,1,0,0,8,1
171022,Male,Tigrian,Tigrigna,7,0,10,Tigrigna,106,4,Tigrigna,18,75,13,46.42856979370117,Tigrigna,2,-2.83,-3.22,-0.67,1,2,0,0,35,2,1,1,0,2,6,0.1944444477558136,0.3333333432674408,0.25,0,0,1,0,0,1,1,0,1,1,Tigray,7,9,7,9,0,0,NA,1,0,0,8,1
171023,Male,Tigrian,Tigrigna,7,0,10,Tigrigna,157,3,Tigrigna,10,41.66666793823242,6,21.428571701049805,Tigrigna,2,-2.04,-2.7,-0.22,1,1,0,0,30,2,1,1,1,2,9,0.23950617015361786,0.26851850748062134,0.25,0.20000000298023224,0,1,0,0,1,1,0,1,1,Tigray,4,4,4,4,0,0,NA,1,0,0,4,1
171024,Female,Tigrian,Tigrigna,7,0,7,Tigrigna,150,12,English,20,83.33333587646484,23,82.14286041259766,Tigrigna,2,-3.62,-2.63,-2.84,2,1,1,0,35,2,1,1,0,2,5,0.21111111342906952,0.28333333134651184,0.25,0.10000000149011612,0,1,0,0,1,1,NA,NA,NA,Tigray,11,11,11,11,0,NA,NA,NA,NA,NA,8,1
171025,Male,Tigrian,Tigrigna,7,0,10,Tigrigna,181,11,English,20,83.33333587646484,23,82.14286041259766,Tigrigna,2,-2.11,-2.88,-0.09,1,1,0,0,38,2,1,1,0,2,7,0.21587301790714264,0.2976190447807312,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,1,Tigray,8,11,8,11,0,0,NA,1,0,0,8,1
171026,Male,Tigrian,Tigrigna,7,0,NA,Tigrigna,161,0,Tigrigna,NA,NA,NA,NA,Tigrigna,2,-1.62,-1.22,-1.27,0,0,0,0,50,2,3,1,1,2,3,0.18518517911434174,0.3055555522441864,0.25,0,0,1,0,0,1,1,0,1,1,Tigray,0,0,0,0,0,0,NA,1,0,0,0,1
171027,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,148,10,Tigrigna,17,70.83333587646484,16,57.14285659790039,Tigrigna,2,-2.12,-2.38,-0.81,1,1,0,3,24,2,4,0,1,1,8,NA,0.75,NA,0.6000000238418579,1,1,NA,0,0,1,NA,NA,NA,Tigray,10,10,10,10,3,NA,NA,NA,NA,NA,8,1
171028,Female,Tigrian,Tigrigna,7,0,11,Tigrigna,157,2,Tigrigna,17,70.83333587646484,13,46.42856979370117,Tigrigna,2,-1.12,-1.68,-0.15,0,0,0,0,34,2,1,1,1,2,10,0.20555555820465088,0.5166666507720947,0,0.10000000149011612,0,0,0,0,1,1,0,1,1,Tigray,8,10,8,10,0,0,NA,1,0,0,8,1
171029,Male,Tigrian,Tigrigna,7,0,11,Tigrigna,121,1,Tigrigna,13,54.16666793823242,12,42.85714340209961,Tigrigna,2,-3.06,-4.1,0.05,2,2,0,0,32,2,1,1,1,2,7,0.29126983880996704,0.523809552192688,0.25,0.10000000149011612,0,1,0,0,1,1,8,1,1,Tigray,7,8,7,8,0,1,NA,1,0,0,8,1
171030,Male,Tigrian,Tigrigna,7,0,15,Tigrigna,92,NA,Tigrigna,5,20.83333396911621,NA,NA,Tigrigna,2,-2.58,-3.37,-0.17,1,2,0,0,33,2,1,1,1,2,6,0.2518518567085266,0.3055555522441864,0.25,0.20000000298023224,0,1,0,0,1,1,8,1,13,Tigray,1,3,1,3,0,1,1,NA,1,NA,3,1
171031,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,156,4,Tigrigna,20,83.33333587646484,17,60.71428680419922,Tigrigna,2,-1.24,-1.43,-0.54,0,0,0,0,36,2,1,1,1,2,10,0.17222222685813904,0.2666666805744171,0.25,0,0,1,0,0,1,1,0,1,10,Tigray,9,9,9,9,0,0,NA,1,NA,1,8,1
171032,Male,Tigrian,Tigrigna,7,0,9,Tigrigna,182,2,Tigrigna,5,20.83333396911621,4,14.285714149475098,Tigrigna,2,-2.22,-2.5500000000000003,-0.62,1,1,0,0,45,2,1,1,1,2,9,0.09567901492118835,0.28703704476356506,0,0,0,0,0,0,1,1,0,1,1,Tigray,4,4,4,4,0,0,NA,1,0,0,4,1
171033,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,174,6,Tigrigna,17,70.83333587646484,16,57.14285659790039,Tigrigna,2,-1.6500000000000001,-1.68,-0.88,0,0,0,0,60,2,3,1,1,2,3,0.1537037044763565,0.1111111119389534,0.25,0.10000000149011612,0,1,0,0,0,1,10,1,13,Tigray,10,10,10,10,0,1,1,NA,1,NA,8,1
171034,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,174,5,Tigrigna,13,54.16666793823242,7,25,Tigrigna,2,-0.05,2.79,-2.7,0,0,1,0,50,2,1,1,1,2,4,0.2638888955116272,0.5416666865348816,0.25,0,0,1,0,0,1,1,10,1,13,Tigray,10,10,10,10,0,1,1,NA,1,NA,8,1
171035,Female,Tigrian,Tigrigna,7,0,9,Tigrigna,132,NA,Tigrigna,9,37.5,3,10.714285850524902,Tigrigna,2,0.96,-0.96,1.87,0,0,0,0,30,2,1,1,1,2,8,0.173611119389534,0.2708333432674408,0.25,0,0,1,0,0,1,1,0,NA,NA,Tigray,3,3,3,3,0,0,0,0,0,0,3,1
171036,Male,Tigrian,Tigrigna,7,0,6,Tigrigna,187,8,Tigrigna,16,66.66666412353516,9,32.14285659790039,Tigrigna,2,-2.41,-2.58,-0.87,1,1,0,0,29,2,1,1,1,1,1,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,Tigray,7,7,7,7,0,NA,NA,NA,NA,NA,7,1
171037,Female,Tigrian,Tigrigna,7,0,7,Tigrigna,160,0,Tigrigna,19,79.16666412353516,11,39.28571319580078,Tigrigna,2,-2.15,-2.65,-0.56,1,1,0,6,36,2,1,1,1,2,9,0.2561728358268738,0.26851850748062134,0.5,0,1,1,0,0,1,1,NA,NA,NA,Tigray,10,10,10,10,6,NA,NA,NA,NA,NA,8,1
171038,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,178,10,Tigrigna,21,87.5,23,82.14286041259766,Tigrigna,2,-0.07,0.07,-0.19,0,0,0,0,60,2,3,1,1,2,6,0.17592592537403107,0.2777777910232544,0.25,0,0,1,0,0,1,1,0,NA,NA,Tigray,10,12,10,12,0,0,0,0,0,0,8,1
171039,Male,Tigrian,Tigrigna,7,0,10,Tigrigna,150,13,English,21,87.5,16,57.14285659790039,Tigrigna,2,-2.4,-1.9100000000000001,-1.6500000000000001,1,0,0,0,38,2,1,1,1,2,10,0.21111111342906952,0.28333333134651184,0.25,0.10000000149011612,1,0,0,0,1,1,0,1,1,Tigray,8,12,8,12,0,0,NA,1,0,0,8,1
171040,Male,Tigrian,Tigrigna,7,0,9,Tigrigna,171,8,Tigrigna,18,75,17,60.71428680419922,Tigrigna,2,-2.19,-2.21,-0.9500000000000001,1,1,0,0,40,2,1,1,1,2,5,0.21111111342906952,0.28333333134651184,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,1,Tigray,8,8,8,8,0,0,NA,1,0,0,8,1
171041,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,144,3,Tigrigna,14,58.33333206176758,8,28.571428298950195,Tigrigna,2,-1.67,-2.5,-0.11,0,1,0,0,51,2,3,1,1,2,3,0.10185185074806213,0.3055555522441864,0,0,0,0,0,0,0,1,NA,NA,NA,Tigray,8,8,8,8,0,NA,NA,NA,NA,NA,8,1
171042,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,176,3,Tigrigna,18,75,8,28.571428298950195,Tigrigna,2,-3.0500000000000003,-2.58,-1.92,2,1,0,0,35,2,1,1,1,2,9,0.212345689535141,0.28703704476356506,0.25,0.10000000149011612,0,1,0,0,1,1,8,1,12,Tigray,7,10,7,10,0,1,1,NA,0,0,8,1
171043,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,115,4,Tigrigna,13,54.16666793823242,11,39.28571319580078,Tigrigna,2,-1.1300000000000001,-1.43,-0.38,0,0,0,0,40,2,1,1,1,2,8,0.1875,0.3125,0.25,0,0,1,0,0,1,1,0,1,10,Tigray,10,10,10,10,0,0,NA,1,NA,1,8,1
171044,Male,Tigrian,Tigrigna,7,0,11,Tigrigna,176,11,English,16,66.66666412353516,22,78.57142639160156,Tigrigna,2,-1,-1.44,-0.11,0,0,0,0,46,2,1,1,1,2,6,0.2518518567085266,0.3055555522441864,0.25,0.20000000298023224,0,1,0,0,1,1,0,NA,NA,Tigray,8,11,8,11,0,0,0,0,0,0,8,1
171045,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,131,1,Tigrigna,14,58.33333206176758,6,21.428571701049805,Tigrigna,2,-3.41,-3.41,-1.53,2,2,0,0,28,2,1,1,1,2,8,0.20694445073604584,0.2708333432674408,0.25,0.10000000149011612,0,1,0,0,1,1,9,1,12,Tigray,9,10,9,10,0,1,1,NA,0,0,8,1
171046,Male,Tigrian,Tigrigna,7,0,10,Tigrigna,176,2,Tigrigna,11,45.83333206176758,9,32.14285659790039,Tigrigna,2,-3.15,-3.17,-1.2,2,2,0,0,28,2,1,1,1,2,5,0.10555555671453476,0.3166666626930237,0,0,0,0,0,0,1,1,0,1,1,Tigray,4,4,4,4,0,0,NA,1,0,0,4,1
171047,Female,Tigrian,Tigrigna,7,0,6,Tigrigna,149,0,Tigrigna,15,62.5,8,28.571428298950195,Tigrigna,2,-1.1400000000000001,-2.12,0.23,0,1,0,0,29,2,1,1,1,2,7,0.19126984477043152,0.2738095223903656,0,0.30000001192092896,0,0,0,0,1,1,0,1,1,Tigray,7,7,7,7,0,0,NA,1,0,0,7,1
171048,Male,Tigrian,Tigrigna,7,0,8,Tigrigna,153,4,Tigrigna,19,79.16666412353516,16,57.14285659790039,Tigrigna,2,-0.86,-1.44,0.1,0,0,0,0,32,2,1,1,1,2,7,0.30793651938438416,0.2738095223903656,0.25,0.4000000059604645,0,1,0,0,1,1,0,1,1,Tigray,7,9,7,9,0,0,NA,1,0,0,8,1
171049,Female,Tigrian,Tigrigna,7,0,6,Tigrigna,183,1,Tigrigna,13,54.16666793823242,10,35.71428680419922,Tigrigna,2,-1.3800000000000001,-2.13,-0.07,0,1,0,0,37,2,1,1,1,2,9,0.212345689535141,0.28703704476356506,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,1,Tigray,7,7,7,7,0,0,NA,1,0,0,7,1
171050,Female,Tigrian,Tigrigna,7,0,8,Tigrigna,146,1,Tigrigna,9,37.5,3,10.714285850524902,Tigrigna,2,-1.56,-1.83,-0.59,0,0,0,0,45,2,1,1,1,2,8,0.21388888359069824,0.2916666567325592,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,1,Tigray,5,5,5,5,0,0,NA,1,0,0,5,1
181001,Female,Tigrian,Tigrigna,7,0,7,Tigrigna,118,6,Tigrigna,12,50,12,42.85714340209961,Tigrigna,2,-1.57,-0.38,-2.11,0,0,1,0,27,2,1,1,1,2,6,0.1944444477558136,0.3333333432674408,0.25,0,0,1,0,0,1,1,9,1,4,Tigray,9,9,9,9,0,1,NA,1,0,0,8,1
181002,Male,Tigrian,Tigrigna,7,0,11,Tigrigna,127,0,Tigrigna,10,41.66666793823242,9,32.14285659790039,Tigrigna,2,-1.17,-0.8300000000000001,-0.99,0,0,0,0,38,2,1,1,1,2,3,0.2222222238779068,0.4166666865348816,0.25,0,0,1,0,0,1,1,0,1,10,Tigray,6,6,6,6,0,0,NA,1,NA,1,6,1
181003,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,78,5,Tigrigna,8,33.33333206176758,4,14.285714149475098,Tigrigna,2,-1.57,-1.47,-0.97,0,0,0,0,35,2,1,1,0,2,5,0.18888889253139496,0.3166666626930237,0.25,0,0,1,0,0,1,1,8,1,20,Tigray,5,5,5,5,0,1,0,0,0,0,5,1
181004,Male,Tigrian,Tigrigna,7,0,6,Tigrigna,172,10,Tigrigna,15,62.5,20,71.42857360839844,Tigrigna,2,-2.02,-1,-2.17,1,0,1,0,25,2,1,1,1,2,6,0.2370370328426361,0.3611111044883728,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,12,Tigray,9,9,9,9,0,0,1,NA,0,0,8,1
181005,Male,Tigrian,Tigrigna,7,0,20,Tigrigna,105,NA,Amharic,0,0,0,0,Amharic,2,-2.18,-2.32,-0.8200000000000001,1,1,0,0,35,2,1,1,1,2,4,0.1944444477558136,0.3333333432674408,0.25,0,0,1,0,0,1,1,8,1,13,Tigray,0,1,0,1,0,1,1,NA,1,NA,0,1
181006,Female,Tigrian,Tigrigna,7,0,6,Tigrigna,122,2,English,7,29.16666603088379,8,28.571428298950195,Tigrigna,2,-0.27,0.9,-1.22,0,0,0,0,38,2,1,1,1,2,6,0.18518517911434174,0.3055555522441864,0.25,0,0,1,0,0,1,1,0,NA,NA,Tigray,10,10,10,10,0,0,0,0,0,0,8,1
181007,Female,Tigrian,Tigrigna,7,0,10,Tigrigna,91,1,Tigrigna,8,33.33333206176758,2,7.142857074737549,Tigrigna,2,-2.21,-1.85,-1.51,1,0,0,0,27,2,1,1,1,2,4,0.1944444477558136,0.3333333432674408,0.25,0,0,1,0,0,1,1,14,1,13,Tigray,4,4,4,4,0,1,1,NA,1,NA,4,1
181008,Male,Tigrian,Tigrigna,7,0,10,Tigrigna,NA,7,Tigrigna,15,62.5,18,64.28571319580078,Tigrigna,2,-3.63,-2.7600000000000002,-2.6,2,1,1,0,30,2,1,1,1,2,11,0.1818181872367859,0.29545456171035767,0.25,0,0,1,0,0,1,1,14,1,13,Tigray,7,7,7,7,0,1,1,NA,1,NA,7,1
